mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__bootstrap,param_clf__max_depth,param_clf__max_features,param_clf__min_samples_leaf,param_clf__min_samples_split,param_clf__n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.249619197845459,0.053703273521257554,0.015562343597412109,0.003017198742332058,True,3,sqrt,5,2,50,"{'clf__bootstrap': True, 'clf__max_depth': 3, 'clf__max_features': 'sqrt', 'clf__min_samples_leaf': 5, 'clf__min_samples_split': 2, 'clf__n_estimators': 50}",0.5868055555555556,0.5759865659109992,0.5742411812961444,0.615,0.5854077253218885,0.5874882056169175,0.014625078521643575,65,0.5955725840783312,0.5968280467445742,0.587054048280282,0.5875,0.5904963041182683,0.5914901966442911,0.00404344988285
0.41818947792053224,0.05100732872332826,0.021924495697021484,0.00333830156131819,True,3,sqrt,5,2,100,"{'clf__bootstrap': True, 'clf__max_depth': 3, 'clf__max_features': 'sqrt', 'clf__min_samples_leaf': 5, 'clf__min_samples_split': 2, 'clf__n_estimators': 100}",0.5856255545696539,0.5771476230191827,0.57356608478803,0.6091370558375635,0.5934819897084048,0.587791661584567,0.012715032848942341,57,0.5910473707083876,0.5987577639751552,0.591330601682122,0.5885339538819547,0.5922000847816872,0.5923739550058613,0.0034169363031627377
0.19472503662109375,0.025031234376302742,0.015084791183471679,0.003185240384902197,True,3,sqrt,5,5,50,"{'clf__bootstrap': True, 'clf__max_depth': 3, 'clf__max_features': 'sqrt', 'clf__min_samples_leaf': 5, 'clf__min_samples_split': 5, 'clf__n_estimators': 50}",0.5868055555555556,0.5759865659109992,0.5742411812961444,0.615,0.5854077253218885,0.5874882056169175,0.014625078521643575,65,0.5955725840783312,0.5968280467445742,0.587054048280282,0.5875,0.5904963041182683,0.5914901966442911,0.00404344988285
0.3808289051055908,0.034297213701819616,0.021113061904907228,0.0021622562084357244,True,3,sqrt,5,5,100,"{'clf__bootstrap': True, 'clf__max_depth': 3, 'clf__max_features': 'sqrt', 'clf__min_samples_leaf': 5, 'clf__min_samples_split': 5, 'clf__n_estimators': 100}",0.5856255545696539,0.5771476230191827,0.57356608478803,0.6091370558375635,0.5934819897084048,0.587791661584567,0.012715032848942341,57,0.5910473707083876,0.5987577639751552,0.591330601682122,0.5885339538819547,0.5922000847816872,0.5923739550058613,0.0034169363031627377
0.18580250740051268,0.016924067818314913,0.01456279754638672,0.004082905439092469,True,3,sqrt,10,2,50,"{'clf__bootstrap': True, 'clf__max_depth': 3, 'clf__max_features': 'sqrt', 'clf__min_samples_leaf': 10, 'clf__min_samples_split': 2, 'clf__n_estimators': 50}",0.5862966175195143,0.575503355704698,0.5742411812961444,0.6134663341645885,0.5825410544511668,0.5864097086272223,0.014241220816205716,85,0.5952735788801362,0.5968280467445742,0.5866780529461998,0.5876718034152436,0.5905612244897959,0.5914025412951899,0.004034056286692439
0.38422245979309083,0.04644606288087659,0.02573995590209961,0.006353895057352394,True,3,sqrt,10,2,100,"{'clf__bootstrap': True, 'clf__max_depth': 3, 'clf__max_features': 'sqrt', 'clf__min_samples_leaf': 10, 'clf__min_samples_split': 2, 'clf__n_estimators': 100}",0.5851063829787234,0.5766666666666667,0.5730897009966778,0.6099410278011794,0.5899653979238755,0.5869538352734246,0.012953251847118444,81,0.5910473707083876,0.5986338232250051,0.590948275862069,0.588583509513742,0.593949723050703,0.5926325404719813,0.0034494789978726887
0.19217133522033691,0.019442435340704983,0.014275503158569337,0.002607130303910283,True,3,sqrt,10,5,50,"{'clf__bootstrap': True, 'clf__max_depth': 3, 'clf__max_features': 'sqrt', 'clf__min_samples_leaf': 10, 'clf__min_samples_split': 5, 'clf__n_estimators': 50}",0.5862966175195143,0.575503355704698,0.5742411812961444,0.6134663341645885,0.5825410544511668,0.5864097086272223,0.014241220816205716,85,0.5952735788801362,0.5968280467445742,0.5866780529461998,0.5876718034152436,0.5905612244897959,0.5914025412951899,0.004034056286692439
0.38272438049316404,0.04977523454743086,0.021346378326416015,0.002521019707900331,True,3,sqrt,10,5,100,"{'clf__bootstrap': True, 'clf__max_depth': 3, 'clf__max_features': 'sqrt', 'clf__min_samples_leaf': 10, 'clf__min_samples_split': 5, 'clf__n_estimators': 100}",0.5851063829787234,0.5766666666666667,0.5730897009966778,0.6099410278011794,0.5899653979238755,0.5869538352734246,0.012953251847118444,81,0.5910473707083876,0.5986338232250051,0.590948275862069,0.588583509513742,0.593949723050703,0.5926325404719813,0.0034494789978726887
0.17888984680175782,0.023939239493964513,0.011994695663452149,0.0012734776670749043,True,3,sqrt,20,2,50,"{'clf__bootstrap': True, 'clf__max_depth': 3, 'clf__max_features': 'sqrt', 'clf__min_samples_leaf': 20, 'clf__min_samples_split': 2, 'clf__n_estimators': 50}",0.5862966175195143,0.575503355704698,0.5726004922067268,0.6144879267277269,0.5825410544511668,0.5862858893219666,0.014919329358580594,97,0.5954816709292413,0.5967035259753808,0.5869006849315068,0.5875494482615032,0.5907352316192095,0.5914741123433684,0.0040068058082583366
0.40381584167480467,0.026887943215583982,0.021723175048828126,0.0040044758586143805,True,3,sqrt,20,2,100,"{'clf__bootstrap': True, 'clf__max_depth': 3, 'clf__max_features': 'sqrt', 'clf__min_samples_leaf': 20, 'clf__min_samples_split': 2, 'clf__n_estimators': 100}",0.5857142857142857,0.5778517901748543,0.5730897009966778,0.6152556580050293,0.5887445887445888,0.5881312047270872,0.014655148590875576,53,0.5878214992306001,0.5982198302628855,0.591937917654667,0.5896733403582719,0.5935236472092033,0.5922352469431256,0.0035667394545128564
0.17741999626159669,0.010325587496654643,0.012530755996704102,0.0016553625144865788,True,3,sqrt,20,5,50,"{'clf__bootstrap': True, 'clf__max_depth': 3, 'clf__max_features': 'sqrt', 'clf__min_samples_leaf': 20, 'clf__min_samples_split': 5, 'clf__n_estimators': 50}",0.5862966175195143,0.575503355704698,0.5726004922067268,0.6144879267277269,0.5825410544511668,0.5862858893219666,0.014919329358580594,97,0.5954816709292413,0.5967035259753808,0.5869006849315068,0.5875494482615032,0.5907352316192095,0.5914741123433684,0.0040068058082583366
0.39198994636535645,0.03426679597111683,0.02445211410522461,0.006509920200689591,True,3,sqrt,20,5,100,"{'clf__bootstrap': True, 'clf__max_depth': 3, 'clf__max_features': 'sqrt', 'clf__min_samples_leaf': 20, 'clf__min_samples_split': 5, 'clf__n_estimators': 100}",0.5857142857142857,0.5778517901748543,0.5730897009966778,0.6152556580050293,0.5887445887445888,0.5881312047270872,0.014655148590875576,53,0.5878214992306001,0.5982198302628855,0.591937917654667,0.5896733403582719,0.5935236472092033,0.5922352469431256,0.0035667394545128564
0.18151483535766602,0.016402273769996988,0.015014839172363282,0.004888863342712943,True,3,0.5,5,2,50,"{'clf__bootstrap': True, 'clf__max_depth': 3, 'clf__max_features': 0.5, 'clf__min_samples_leaf': 5, 'clf__min_samples_split': 2, 'clf__n_estimators': 50}",0.5868055555555556,0.5759865659109992,0.5742411812961444,0.615,0.5854077253218885,0.5874882056169175,0.014625078521643575,65,0.5955725840783312,0.5968280467445742,0.587054048280282,0.5875,0.5904963041182683,0.5914901966442911,0.00404344988285
0.3542489051818848,0.03598620188450905,0.019762229919433594,0.002667034450669506,True,3,0.5,5,2,100,"{'clf__bootstrap': True, 'clf__max_depth': 3, 'clf__max_features': 0.5, 'clf__min_samples_leaf': 5, 'clf__min_samples_split': 2, 'clf__n_estimators': 100}",0.5856255545696539,0.5771476230191827,0.57356608478803,0.6091370558375635,0.5934819897084048,0.587791661584567,0.012715032848942341,57,0.5910473707083876,0.5987577639751552,0.591330601682122,0.5885339538819547,0.5922000847816872,0.5923739550058613,0.0034169363031627377
0.19798192977905274,0.018821644765729895,0.012742185592651367,0.0008508467265356652,True,3,0.5,5,5,50,"{'clf__bootstrap': True, 'clf__max_depth': 3, 'clf__max_features': 0.5, 'clf__min_samples_leaf': 5, 'clf__min_samples_split': 5, 'clf__n_estimators': 50}",0.5868055555555556,0.5759865659109992,0.5742411812961444,0.615,0.5854077253218885,0.5874882056169175,0.014625078521643575,65,0.5955725840783312,0.5968280467445742,0.587054048280282,0.5875,0.5904963041182683,0.5914901966442911,0.00404344988285
0.36116809844970704,0.027589785117898946,0.022352123260498048,0.00472414525080004,True,3,0.5,5,5,100,"{'clf__bootstrap': True, 'clf__max_depth': 3, 'clf__max_features': 0.5, 'clf__min_samples_leaf': 5, 'clf__min_samples_split': 5, 'clf__n_estimators': 100}",0.5856255545696539,0.5771476230191827,0.57356608478803,0.6091370558375635,0.5934819897084048,0.587791661584567,0.012715032848942341,57,0.5910473707083876,0.5987577639751552,0.591330601682122,0.5885339538819547,0.5922000847816872,0.5923739550058613,0.0034169363031627377
0.18046112060546876,0.019204079914350386,0.013660812377929687,0.0018697297836640248,True,3,0.5,10,2,50,"{'clf__bootstrap': True, 'clf__max_depth': 3, 'clf__max_features': 0.5, 'clf__min_samples_leaf': 10, 'clf__min_samples_split': 2, 'clf__n_estimators': 50}",0.5862966175195143,0.575503355704698,0.5742411812961444,0.6134663341645885,0.5825410544511668,0.5864097086272223,0.014241220816205716,85,0.5952735788801362,0.5968280467445742,0.5866780529461998,0.5876718034152436,0.5905612244897959,0.5914025412951899,0.004034056286692439
0.369182825088501,0.03714160768054337,0.020251369476318358,0.002914467838315549,True,3,0.5,10,2,100,"{'clf__bootstrap': True, 'clf__max_depth': 3, 'clf__max_features': 0.5, 'clf__min_samples_leaf': 10, 'clf__min_samples_split': 2, 'clf__n_estimators': 100}",0.5851063829787234,0.5766666666666667,0.5730897009966778,0.6099410278011794,0.5899653979238755,0.5869538352734246,0.012953251847118444,81,0.5910473707083876,0.5986338232250051,0.590948275862069,0.588583509513742,0.593949723050703,0.5926325404719813,0.0034494789978726887
0.17661056518554688,0.01884059016512874,0.011756610870361329,0.0007999221879341618,True,3,0.5,10,5,50,"{'clf__bootstrap': True, 'clf__max_depth': 3, 'clf__max_features': 0.5, 'clf__min_samples_leaf': 10, 'clf__min_samples_split': 5, 'clf__n_estimators': 50}",0.5862966175195143,0.575503355704698,0.5742411812961444,0.6134663341645885,0.5825410544511668,0.5864097086272223,0.014241220816205716,85,0.5952735788801362,0.5968280467445742,0.5866780529461998,0.5876718034152436,0.5905612244897959,0.5914025412951899,0.004034056286692439
0.3574955940246582,0.05420383792496383,0.018085145950317384,0.001238584556065578,True,3,0.5,10,5,100,"{'clf__bootstrap': True, 'clf__max_depth': 3, 'clf__max_features': 0.5, 'clf__min_samples_leaf': 10, 'clf__min_samples_split': 5, 'clf__n_estimators': 100}",0.5851063829787234,0.5766666666666667,0.5730897009966778,0.6099410278011794,0.5899653979238755,0.5869538352734246,0.012953251847118444,81,0.5910473707083876,0.5986338232250051,0.590948275862069,0.588583509513742,0.593949723050703,0.5926325404719813,0.0034494789978726887
0.19264745712280273,0.016486114294823682,0.014667606353759766,0.0024946843624633007,True,3,0.5,20,2,50,"{'clf__bootstrap': True, 'clf__max_depth': 3, 'clf__max_features': 0.5, 'clf__min_samples_leaf': 20, 'clf__min_samples_split': 2, 'clf__n_estimators': 50}",0.5862966175195143,0.575503355704698,0.5726004922067268,0.6144879267277269,0.5825410544511668,0.5862858893219666,0.014919329358580594,97,0.5954816709292413,0.5967035259753808,0.5869006849315068,0.5875494482615032,0.5907352316192095,0.5914741123433684,0.0040068058082583366
0.35980048179626467,0.031791931230549596,0.01952962875366211,0.0024403889844554056,True,3,0.5,20,2,100,"{'clf__bootstrap': True, 'clf__max_depth': 3, 'clf__max_features': 0.5, 'clf__min_samples_leaf': 20, 'clf__min_samples_split': 2, 'clf__n_estimators': 100}",0.5857142857142857,0.5778517901748543,0.5730897009966778,0.6152556580050293,0.5887445887445888,0.5881312047270872,0.014655148590875576,53,0.5878214992306001,0.5982198302628855,0.591937917654667,0.5896733403582719,0.5935236472092033,0.5922352469431256,0.0035667394545128564
0.18680295944213868,0.024719550666759495,0.014006090164184571,0.00296458950651898,True,3,0.5,20,5,50,"{'clf__bootstrap': True, 'clf__max_depth': 3, 'clf__max_features': 0.5, 'clf__min_samples_leaf': 20, 'clf__min_samples_split': 5, 'clf__n_estimators': 50}",0.5862966175195143,0.575503355704698,0.5726004922067268,0.6144879267277269,0.5825410544511668,0.5862858893219666,0.014919329358580594,97,0.5954816709292413,0.5967035259753808,0.5869006849315068,0.5875494482615032,0.5907352316192095,0.5914741123433684,0.0040068058082583366
0.3612989902496338,0.04209192716238294,0.019824695587158204,0.0014222981735224878,True,3,0.5,20,5,100,"{'clf__bootstrap': True, 'clf__max_depth': 3, 'clf__max_features': 0.5, 'clf__min_samples_leaf': 20, 'clf__min_samples_split': 5, 'clf__n_estimators': 100}",0.5857142857142857,0.5778517901748543,0.5730897009966778,0.6152556580050293,0.5887445887445888,0.5881312047270872,0.014655148590875576,53,0.5878214992306001,0.5982198302628855,0.591937917654667,0.5896733403582719,0.5935236472092033,0.5922352469431256,0.0035667394545128564
0.20268239974975585,0.014628253873975233,0.01480107307434082,0.003645216211989398,True,5,sqrt,5,2,50,"{'clf__bootstrap': True, 'clf__max_depth': 5, 'clf__max_features': 'sqrt', 'clf__min_samples_leaf': 5, 'clf__min_samples_split': 2, 'clf__n_estimators': 50}",0.5903930131004367,0.5755517826825127,0.5757322175732218,0.6116838487972509,0.5909090909090909,0.5888539906125025,0.013243293515513472,37,0.6042918454935622,0.6039166140240051,0.6038709677419355,0.5964077039601818,0.6006899525657611,0.6018354167570891,0.00300935363267344
0.4354545593261719,0.021712237167526193,0.021109533309936524,0.002066418894413475,True,5,sqrt,5,2,100,"{'clf__bootstrap': True, 'clf__max_depth': 5, 'clf__max_features': 'sqrt', 'clf__min_samples_leaf': 5, 'clf__min_samples_split': 2, 'clf__n_estimators': 100}",0.5877192982456141,0.5757832345469941,0.5728643216080402,0.6173688736027515,0.5905923344947736,0.5888656124996346,0.015772897145566376,33,0.6022800602280061,0.603448275862069,0.6049329294677629,0.5968405107119671,0.6018458896758961,0.6018695331891403,0.0027326537917737206
0.20626249313354492,0.022082683721934292,0.014359474182128906,0.002961266050375831,True,5,sqrt,5,5,50,"{'clf__bootstrap': True, 'clf__max_depth': 5, 'clf__max_features': 'sqrt', 'clf__min_samples_leaf': 5, 'clf__min_samples_split': 5, 'clf__n_estimators': 50}",0.5903930131004367,0.5755517826825127,0.5757322175732218,0.6116838487972509,0.5909090909090909,0.5888539906125025,0.013243293515513472,37,0.6042918454935622,0.6039166140240051,0.6038709677419355,0.5964077039601818,0.6006899525657611,0.6018354167570891,0.00300935363267344
0.430646276473999,0.042384477453232046,0.024534082412719725,0.0024952719531297326,True,5,sqrt,5,5,100,"{'clf__bootstrap': True, 'clf__max_depth': 5, 'clf__max_features': 'sqrt', 'clf__min_samples_leaf': 5, 'clf__min_samples_split': 5, 'clf__n_estimators': 100}",0.5877192982456141,0.5757832345469941,0.5728643216080402,0.6173688736027515,0.5905923344947736,0.5888656124996346,0.015772897145566376,33,0.6022800602280061,0.603448275862069,0.6049329294677629,0.5968405107119671,0.6018458896758961,0.6018695331891403,0.0027326537917737206
0.20602717399597167,0.016587679771705492,0.012891864776611328,0.0011706895932159726,True,5,sqrt,10,2,50,"{'clf__bootstrap': True, 'clf__max_depth': 5, 'clf__max_features': 'sqrt', 'clf__min_samples_leaf': 10, 'clf__min_samples_split': 2, 'clf__n_estimators': 50}",0.5905923344947736,0.5769881556683587,0.5745393634840871,0.6164502164502165,0.5961538461538461,0.5909447832502563,0.015110995535307582,5,0.6043627031650983,0.6044556536359815,0.6047917116339305,0.5944660613921314,0.6014257939079715,0.6019003847470227,0.003910155558629979
0.42728657722473146,0.02930215796840532,0.02735457420349121,0.006476829546592864,True,5,sqrt,10,2,100,"{'clf__bootstrap': True, 'clf__max_depth': 5, 'clf__max_features': 'sqrt', 'clf__min_samples_leaf': 10, 'clf__min_samples_split': 2, 'clf__n_estimators': 100}",0.5877192982456141,0.5767599660729432,0.5766974015088013,0.612565445026178,0.5951134380453752,0.5897711097797823,0.013360717268986065,17,0.6034408602150537,0.6035279294414112,0.6032020770229338,0.5959860383944153,0.5989235737351991,0.6010160957618027,0.003054420754015756
0.19737458229064941,0.012575936360632589,0.01530923843383789,0.0030690027895687714,True,5,sqrt,10,5,50,"{'clf__bootstrap': True, 'clf__max_depth': 5, 'clf__max_features': 'sqrt', 'clf__min_samples_leaf': 10, 'clf__min_samples_split': 5, 'clf__n_estimators': 50}",0.5905923344947736,0.5769881556683587,0.5745393634840871,0.6164502164502165,0.5961538461538461,0.5909447832502563,0.015110995535307582,5,0.6043627031650983,0.6044556536359815,0.6047917116339305,0.5944660613921314,0.6014257939079715,0.6019003847470227,0.003910155558629979
0.4337164402008057,0.0298040553266614,0.027264165878295898,0.005045303833024985,True,5,sqrt,10,5,100,"{'clf__bootstrap': True, 'clf__max_depth': 5, 'clf__max_features': 'sqrt', 'clf__min_samples_leaf': 10, 'clf__min_samples_split': 5, 'clf__n_estimators': 100}",0.5877192982456141,0.5767599660729432,0.5766974015088013,0.612565445026178,0.5951134380453752,0.5897711097797823,0.013360717268986065,17,0.6034408602150537,0.6035279294414112,0.6032020770229338,0.5959860383944153,0.5989235737351991,0.6010160957618027,0.003054420754015756
0.19827399253845215,0.01533064336305637,0.012337446212768555,0.0003911500178818392,True,5,sqrt,20,2,50,"{'clf__bootstrap': True, 'clf__max_depth': 5, 'clf__max_features': 'sqrt', 'clf__min_samples_leaf': 20, 'clf__min_samples_split': 2, 'clf__n_estimators': 50}",0.5903930131004367,0.5767918088737202,0.5807531380753138,0.614050303555941,0.5965217391304348,0.5917020005471694,0.013164963962618318,1,0.6024458270757348,0.6026531901452937,0.6035783574046131,0.5931393834129396,0.5990961910910265,0.6001825898259214,0.003835214857672731
0.4163524150848389,0.01837123397482297,0.02550215721130371,0.006908459414769535,True,5,sqrt,20,2,100,"{'clf__bootstrap': True, 'clf__max_depth': 5, 'clf__max_features': 'sqrt', 'clf__min_samples_leaf': 20, 'clf__min_samples_split': 2, 'clf__n_estimators': 100}",0.5882352941176471,0.5777400169923534,0.5788590604026845,0.6132404181184669,0.5958188153310104,0.5907787209924324,0.013026784097138594,9,0.6012058570198106,0.6029813142977115,0.6039453717754173,0.5939473111256259,0.5991416309012876,0.6002442970239705,0.0035491328371932344
0.22207241058349608,0.014087317188505004,0.017763566970825196,0.003267222580999433,True,5,sqrt,20,5,50,"{'clf__bootstrap': True, 'clf__max_depth': 5, 'clf__max_features': 'sqrt', 'clf__min_samples_leaf': 20, 'clf__min_samples_split': 5, 'clf__n_estimators': 50}",0.5903930131004367,0.5767918088737202,0.5807531380753138,0.614050303555941,0.5965217391304348,0.5917020005471694,0.013164963962618318,1,0.6024458270757348,0.6026531901452937,0.6035783574046131,0.5931393834129396,0.5990961910910265,0.6001825898259214,0.003835214857672731
0.40552515983581544,0.02186858366006025,0.024192428588867186,0.00504139733115274,True,5,sqrt,20,5,100,"{'clf__bootstrap': True, 'clf__max_depth': 5, 'clf__max_features': 'sqrt', 'clf__min_samples_leaf': 20, 'clf__min_samples_split': 5, 'clf__n_estimators': 100}",0.5882352941176471,0.5777400169923534,0.5788590604026845,0.6132404181184669,0.5958188153310104,0.5907787209924324,0.013026784097138594,9,0.6012058570198106,0.6029813142977115,0.6039453717754173,0.5939473111256259,0.5991416309012876,0.6002442970239705,0.0035491328371932344
0.23122262954711914,0.019571190547012937,0.014168357849121094,0.0010350327859016428,True,5,0.5,5,2,50,"{'clf__bootstrap': True, 'clf__max_depth': 5, 'clf__max_features': 0.5, 'clf__min_samples_leaf': 5, 'clf__min_samples_split': 2, 'clf__n_estimators': 50}",0.5903930131004367,0.5755517826825127,0.5757322175732218,0.6116838487972509,0.5909090909090909,0.5888539906125025,0.013243293515513472,37,0.6042918454935622,0.6039166140240051,0.6038709677419355,0.5964077039601818,0.6006899525657611,0.6018354167570891,0.00300935363267344
0.42688331604003904,0.031713410517894836,0.02382512092590332,0.006957464678941759,True,5,0.5,5,2,100,"{'clf__bootstrap': True, 'clf__max_depth': 5, 'clf__max_features': 0.5, 'clf__min_samples_leaf': 5, 'clf__min_samples_split': 2, 'clf__n_estimators': 100}",0.5877192982456141,0.5757832345469941,0.5728643216080402,0.6173688736027515,0.5905923344947736,0.5888656124996346,0.015772897145566376,33,0.6022800602280061,0.603448275862069,0.6049329294677629,0.5968405107119671,0.6018458896758961,0.6018695331891403,0.0027326537917737206
0.20887084007263185,0.024401375067337815,0.01366438865661621,0.00151694550147112,True,5,0.5,5,5,50,"{'clf__bootstrap': True, 'clf__max_depth': 5, 'clf__max_features': 0.5, 'clf__min_samples_leaf': 5, 'clf__min_samples_split': 5, 'clf__n_estimators': 50}",0.5903930131004367,0.5755517826825127,0.5757322175732218,0.6116838487972509,0.5909090909090909,0.5888539906125025,0.013243293515513472,37,0.6042918454935622,0.6039166140240051,0.6038709677419355,0.5964077039601818,0.6006899525657611,0.6018354167570891,0.00300935363267344
0.4082066059112549,0.021677807194072158,0.02026090621948242,0.0017863538830825833,True,5,0.5,5,5,100,"{'clf__bootstrap': True, 'clf__max_depth': 5, 'clf__max_features': 0.5, 'clf__min_samples_leaf': 5, 'clf__min_samples_split': 5, 'clf__n_estimators': 100}",0.5877192982456141,0.5757832345469941,0.5728643216080402,0.6173688736027515,0.5905923344947736,0.5888656124996346,0.015772897145566376,33,0.6022800602280061,0.603448275862069,0.6049329294677629,0.5968405107119671,0.6018458896758961,0.6018695331891403,0.0027326537917737206
0.2238394260406494,0.025018648310549924,0.015273141860961913,0.0018528630772783107,True,5,0.5,10,2,50,"{'clf__bootstrap': True, 'clf__max_depth': 5, 'clf__max_features': 0.5, 'clf__min_samples_leaf': 10, 'clf__min_samples_split': 2, 'clf__n_estimators': 50}",0.5905923344947736,0.5769881556683587,0.5745393634840871,0.6164502164502165,0.5961538461538461,0.5909447832502563,0.015110995535307582,5,0.6043627031650983,0.6044556536359815,0.6047917116339305,0.5944660613921314,0.6014257939079715,0.6019003847470227,0.003910155558629979
0.41739592552185056,0.014282608507586371,0.022780227661132812,0.0032205245159143176,True,5,0.5,10,2,100,"{'clf__bootstrap': True, 'clf__max_depth': 5, 'clf__max_features': 0.5, 'clf__min_samples_leaf': 10, 'clf__min_samples_split': 2, 'clf__n_estimators': 100}",0.5877192982456141,0.5767599660729432,0.5766974015088013,0.612565445026178,0.5951134380453752,0.5897711097797823,0.013360717268986065,17,0.6034408602150537,0.6035279294414112,0.6032020770229338,0.5959860383944153,0.5989235737351991,0.6010160957618027,0.003054420754015756
0.21660466194152833,0.0221181806578163,0.012965679168701172,0.0022349101889799373,True,5,0.5,10,5,50,"{'clf__bootstrap': True, 'clf__max_depth': 5, 'clf__max_features': 0.5, 'clf__min_samples_leaf': 10, 'clf__min_samples_split': 5, 'clf__n_estimators': 50}",0.5905923344947736,0.5769881556683587,0.5745393634840871,0.6164502164502165,0.5961538461538461,0.5909447832502563,0.015110995535307582,5,0.6043627031650983,0.6044556536359815,0.6047917116339305,0.5944660613921314,0.6014257939079715,0.6019003847470227,0.003910155558629979
0.430957555770874,0.031177092231504295,0.025431060791015626,0.003795757838258766,True,5,0.5,10,5,100,"{'clf__bootstrap': True, 'clf__max_depth': 5, 'clf__max_features': 0.5, 'clf__min_samples_leaf': 10, 'clf__min_samples_split': 5, 'clf__n_estimators': 100}",0.5877192982456141,0.5767599660729432,0.5766974015088013,0.612565445026178,0.5951134380453752,0.5897711097797823,0.013360717268986065,17,0.6034408602150537,0.6035279294414112,0.6032020770229338,0.5959860383944153,0.5989235737351991,0.6010160957618027,0.003054420754015756
0.19427714347839356,0.010522816111357365,0.015226078033447266,0.0024166813597707583,True,5,0.5,20,2,50,"{'clf__bootstrap': True, 'clf__max_depth': 5, 'clf__max_features': 0.5, 'clf__min_samples_leaf': 20, 'clf__min_samples_split': 2, 'clf__n_estimators': 50}",0.5903930131004367,0.5767918088737202,0.5807531380753138,0.614050303555941,0.5965217391304348,0.5917020005471694,0.013164963962618318,1,0.6024458270757348,0.6026531901452937,0.6035783574046131,0.5931393834129396,0.5990961910910265,0.6001825898259214,0.003835214857672731
0.4073089599609375,0.019634334771255996,0.023732900619506836,0.004812410979915614,True,5,0.5,20,2,100,"{'clf__bootstrap': True, 'clf__max_depth': 5, 'clf__max_features': 0.5, 'clf__min_samples_leaf': 20, 'clf__min_samples_split': 2, 'clf__n_estimators': 100}",0.5882352941176471,0.5777400169923534,0.5788590604026845,0.6132404181184669,0.5958188153310104,0.5907787209924324,0.013026784097138594,9,0.6012058570198106,0.6029813142977115,0.6039453717754173,0.5939473111256259,0.5991416309012876,0.6002442970239705,0.0035491328371932344
0.2380525588989258,0.02803032499627266,0.013375234603881837,0.0011777008889458848,True,5,0.5,20,5,50,"{'clf__bootstrap': True, 'clf__max_depth': 5, 'clf__max_features': 0.5, 'clf__min_samples_leaf': 20, 'clf__min_samples_split': 5, 'clf__n_estimators': 50}",0.5903930131004367,0.5767918088737202,0.5807531380753138,0.614050303555941,0.5965217391304348,0.5917020005471694,0.013164963962618318,1,0.6024458270757348,0.6026531901452937,0.6035783574046131,0.5931393834129396,0.5990961910910265,0.6001825898259214,0.003835214857672731
